amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.040540541;2020-08-27;24228;2020-09-02;"";2020-09-14;2020-09-01;CAML3;interest;24228
0.040540541;2020-06-09;24228;2020-06-15;"";2020-06-24;2020-06-12;CAML3;interest;24228
0.040540541;2020-02-20;24228;2020-03-03;"";2020-03-12;2020-03-02;CAML3;interest;24228
0.040540541;2019-12-06;24228;2019-12-12;"";2019-12-23;2019-12-11;CAML3;interest;24228
0.037437757;2019-08-23;24228;2019-09-03;"";2019-09-12;2019-09-02;CAML3;interest;24228
0.037305183;2019-06-26;24228;2019-07-02;"";2019-07-16;2019-07-01;CAML3;interest;24228
0.014922073;2019-06-26;24228;2019-06-27;"";2019-07-11;2019-06-26;CAML3;interest;24228
0.049476746;2019-03-26;24228;2019-04-01;"";2019-04-17;2019-03-29;CAML3;interest;24228
0.111322678;2018-11-22;24228;2018-11-28;"";2018-12-10;2018-11-27;CAML3;interest;24228
0.049476746;2018-08-23;24228;2018-08-30;"";2018-09-11;2018-08-29;CAML3;interest;24228
0.158516529;2017-12-12;24228;2017-12-18;"";2017-12-28;2017-12-15;CAML3;interest;24228
