asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.6993;0.1793;1.3357;3050;21.2583;4.99016E8;15.837;1.506407E9;29.9571;1.151005E9;11.4524;17.3791;2009-12-31;2009-01-01;year;1.3333;0.0801;23.2215;189.9384;2.99094E8;3050
0.7314;0.0355;0.6972;3050;14.6358;2.89604E8;9.1799;1.247952E9;23.955;1.18477E9;6.8497;10.3942;2010-12-31;2010-01-01;year;0.6972;0.0501;13.6467;172.4149;-3.2023E8;3050
0.711;0.0536;0.7368;3050;17.5175;3.98013E8;12.016;1.411572E9;23.1756;1.351919E9;6.3505;10.8475;2011-12-31;2011-01-01;year;0.7361;0.0452;12.8598;184.7959;-2.91986E8;3050
0.7059;0.0196;0.8045;3050;19.1387;5.29778E8;14.3533;1.356157E9;26.587;1.304419E9;13.367;20.7233;2012-12-31;2012-01-01;year;0.8041;0.0944;24.034;154.728;-2.0754E8;3050
0.6739;0.1816;1.2481;3050;19.4382;5.28914E8;13.7401;1.526026E9;26.4104;1.28904E9;13.3801;20.2147;2013-12-31;2013-01-01;year;1.2479;0.0902;20.7616;130.2625;2.36853E8;3050
0.736;0.1065;1.3708;3050;16.4256;5.40079E8;11.7689;1.808535E9;22.4633;1.675609E9;4.2455;6.489;2014-12-31;2014-01-01;year;1.3702;0.0312;7.5132;140.4314;3.99648E8;3050
