amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.037;"";8451;2021-12-29;"";2022-04-04;2021-12-28;POMO4;interest;8451
0.037;"";8451;2021-12-29;"";2022-04-04;2021-12-28;POMO3;interest;8451
0.07;2021-06-30;8451;2021-07-06;"";2022-04-04;2021-07-05;POMO4;interest;8451
0.07;2021-06-30;8451;2021-07-06;"";2022-04-04;2021-07-05;POMO3;interest;8451
0.02;2020-12-16;8451;2020-12-23;"";2021-03-31;2020-12-22;POMO3;interest;8451
0.02;2020-12-16;8451;2020-12-23;"";2021-03-31;2020-12-22;POMO4;interest;8451
0.025;2020-02-20;8451;2020-03-24;"";2020-07-03;2020-03-23;POMO3;interest;8451
0.025;2020-02-20;8451;2020-03-24;"";2020-07-03;2020-03-23;POMO4;interest;8451
0.048;2020-02-20;8451;2020-02-28;"";2020-04-03;2020-02-27;POMO3;dividend;8451
0.048;2020-02-20;8451;2020-02-28;"";2020-04-03;2020-02-27;POMO4;dividend;8451
0.03;2019-08-29;8451;2019-09-24;"";2020-01-03;2019-09-23;POMO4;interest;8451
0.03;2019-08-29;8451;2019-09-24;"";2020-01-03;2019-09-23;POMO3;interest;8451
0.03;2019-06-19;8451;2019-06-26;"";2019-10-04;2019-06-25;POMO3;interest;8451
0.03;2019-06-19;8451;2019-06-26;"";2019-10-04;2019-06-25;POMO4;interest;8451
0.09;2018-12-10;8451;2018-12-17;"";2019-02-01;2018-12-14;POMO3;interest;8451
0.09;2018-12-10;8451;2018-12-17;"";2019-02-01;2018-12-14;POMO4;interest;8451
0.021;2018-02-21;8451;2018-02-27;"";2018-03-29;2018-02-26;POMO4;dividend;8451
0.021;2018-02-21;8451;2018-02-27;"";2018-03-29;2018-02-26;POMO3;dividend;8451
0.0185;2017-12-21;8451;2017-12-28;"";2018-03-29;2017-12-27;POMO4;interest;8451
0.0185;2017-12-21;8451;2017-12-28;"";2018-03-29;2017-12-27;POMO3;interest;8451
0.131;2016-11-07;8451;2016-11-11;"";2016-12-15;2016-11-10;POMO3;interest;8451
0.131;2016-11-07;8451;2016-11-11;"";2016-12-15;2016-11-10;POMO4;interest;8451
0.0243;2015-02-23;8451;2015-06-23;"";2015-09-30;2015-06-22;POMO4;interest;8451
0.0243;2015-02-23;8451;2015-06-23;"";2015-09-30;2015-06-22;POMO3;interest;8451
0.0243;2015-02-23;8451;2015-03-24;"";2015-06-30;2015-03-23;POMO3;interest;8451
0.0243;2015-02-23;8451;2015-03-24;"";2015-06-30;2015-03-23;POMO4;interest;8451
0.0339;2015-02-23;8451;2015-02-24;"";2015-03-31;2015-02-23;POMO4;dividend;8451
0.0339;2015-02-23;8451;2015-02-24;"";2015-03-31;2015-02-23;POMO3;dividend;8451
0.0236;2014-11-10;8451;2014-12-23;"";2015-03-31;2014-12-22;POMO3;interest;8451
0.0236;2014-11-10;8451;2014-12-23;"";2015-03-31;2014-12-22;POMO4;interest;8451
0.0175;2014-02-21;8451;2014-09-23;"";2014-12-30;2014-09-22;POMO3;interest;8451
0.0175;2014-02-21;8451;2014-09-23;"";2014-12-30;2014-09-22;POMO4;interest;8451
0.0175;2014-02-21;8451;2014-06-24;"";2014-09-30;2014-06-23;POMO4;interest;8451
0.0175;2014-02-21;8451;2014-06-24;"";2014-09-30;2014-06-23;POMO3;interest;8451
0.0175;2014-02-21;8451;2014-03-24;"";2014-06-30;2014-03-21;POMO3;interest;8451
0.0175;2014-02-21;8451;2014-03-24;"";2014-06-30;2014-03-21;POMO4;interest;8451
0.075;2014-02-21;8451;2014-02-24;"";2014-03-31;2014-02-21;POMO3;dividend;8451
0.075;2014-02-21;8451;2014-02-24;"";2014-03-31;2014-02-21;POMO4;dividend;8451
0.036;2012-12-19;8451;2012-12-20;"";2013-03-28;2012-12-19;POMO3;interest;8451
0.036;2012-12-19;8451;2012-12-20;"";2013-03-28;2012-12-19;POMO4;interest;8451
0.179;2012-12-19;8451;2012-12-20;"";2013-03-28;2012-12-19;POMO4;dividend;8451
