cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
7595;-33700000;121135000;-73162000;2009-12-31;2009-01-01;year;7595
7595;20987000;-5690000;-20750000;2010-12-31;2010-01-01;year;7595
7595;399965000;-555915000;158177000;2011-12-31;2011-01-01;year;7595
7595;139644000;-119917000;3463000;2012-12-31;2012-01-01;year;7595
7595;-45546000;-80736000;124502000;2013-12-31;2013-01-01;year;7595
7595;-317556000;320282000;-34523000;2014-12-31;2014-01-01;year;7595
