data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1974-06-18;4820;Braskem S.a.;Braskem;42150391000170;BRKM;Materiais Basicos;Quimicos;Petroquimicos;"Produção de Produtos Químicos. Utilidades. Energia Elétrica E Outros;prestação de Serviços Industriais;participação em Outras Sociedades;locação de Bens; Representação/consignação de Produtos Químicos";Sim;http://www.braskem.com.br
1997-10-01;16632;Dexxos Participacoes S.a.;Dexxos;02193750000152;DEXP;Materiais Basicos;Quimicos;Petroquimicos;Holding de Instituições Não-financeiras;Sim;http://www.gpc.com.br
