cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
4669;18516000;-265426000;265813000;2009-12-31;2009-01-01;year;4669
4669;19498000;-7891000;37151000;2010-12-31;2010-01-01;year;4669
4669;-37934000;-3402000;50696000;2011-12-31;2011-01-01;year;4669
4669;-20935000;27684000;-6767000;2012-12-31;2012-01-01;year;4669
4669;-58791000;96370000;-37764000;2013-12-31;2013-01-01;year;4669
4669;-95770000;66447000;30117000;2014-12-31;2014-01-01;year;4669
