cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
16985;-110792000;-161419000;291717000;2015-12-31;2015-01-01;year;16985
16985;-564345000;-243198000;861096000;2016-12-31;2016-01-01;year;16985
16985;110777000;-265588000;-67770000;2017-12-31;2017-01-01;year;16985
16985;130864000;-304958000;192933000;2018-12-31;2018-01-01;year;16985
16985;-219147000;-325807000;815218000;2019-12-31;2019-01-01;year;16985
16985;-334591000;-339301000;721141000;2020-12-31;2020-01-01;year;16985
16985;502831000;-515526000;230584000;2021-12-31;2021-01-01;year;16985
