cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
24821;12051305000;-11797545000;-265249000;2020-12-31;2020-01-01;year;24821
24821;5033789000;-4650577000;-361393000;2021-12-31;2021-01-01;year;24821
