cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
20966;-47533000;10186000;-2995000;2009-12-31;2009-01-01;year;20966
20966;-83262000;106974000;-23592000;2010-12-31;2010-01-01;year;20966
20966;1488000;6587000;-9339000;2011-12-31;2011-01-01;year;20966
20966;158310000;-128957000;-27640000;2012-12-31;2012-01-01;year;20966
20966;-1151000;2622000;-3178000;2013-12-31;2013-01-01;year;20966
20966;-2913000;6708000;-3705000;2014-12-31;2014-01-01;year;20966
