continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
231068000;-1907907000;21199;0;"";643407000;60238000;231065000;3000;2551314000;-100046000;-1132720000;2011-12-31;2011-01-01;year;-589359000;649597000;21199
-364602000;-2485355000;21199;0;"";328800000;-603926000;-364592000;-10000;2814155000;-111159000;-1281087000;2012-12-31;2012-01-01;year;-1063446000;459520000;21199
-94044000;-2246646000;21199;0;"";1660484000;-229048000;-94043000;-1000;3907130000;-58996000;-1857095000;2013-12-31;2013-01-01;year;-255607000;26559000;21199
82515000;-3026092000;21199;0;"";1802102000;4630000;82516000;-1000;4828194000;326750000;-2177766000;2014-12-31;2014-01-01;year;-48914000;53544000;21199
143893000;-4579878000;21199;0;"";2777890000;8052000;143891000;2000;7357768000;-54462000;-2879392000;2015-12-31;2015-01-01;year;-155964000;164016000;21199
