asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
3.215;0.0415;1.7526;9342;4.2755;3.9107E7;3.6522;1.9859E7;21.1772;-1.8577E7;2.7734;3.7677;2009-12-31;2009-01-01;year;0.8399;0.0892;19.5554;119.315;1.17981E8;9342
3.1549;0.0303;1.703;9342;4.452;4.5577E7;3.8371;2.0834E7;21.1574;2749000.0;2.5908;3.5637;2010-12-31;2010-01-01;year;0.7405;0.0817;17.7844;117.5867;1.25884E8;9342
3.0467;0.0455;1.634;9342;4.1837;4.9325E7;3.6747;2.1512E7;21.0493;-9118000.0;2.788;3.7356;2011-12-31;2011-01-01;year;0.749;0.0849;18.7821;121.1174;1.35179E8;9342
3.0679;0.0643;1.7017;9342;4.5078;6.0093E7;3.9606;3.2928E7;22.1528;1.8596E7;3.1046;4.1884;2012-12-31;2012-01-01;year;0.7816;0.0952;20.1614;111.6748;1.56373E8;9342
2.8219;0.0279;1.5583;9342;4.4247;6.5837E7;3.8081;6.5167E7;21.4851;4.8643E7;3.2475;4.0336;2013-12-31;2013-01-01;year;0.6352;0.0916;20.2765;121.257;1.47277E8;9342
2.5873;0.0259;1.6849;9342;4.0735;6.1942E7;3.3382;1.2599E8;21.3035;1.07111E8;2.6601;3.0922;2014-12-31;2014-01-01;year;0.7622;0.0688;15.8557;130.3792;1.96431E8;9342
