currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRBPACACNOR7;BPAC;BVMF;exchange;BPAC3;stock
BRL;BRBPACACNPA0;BPAC;BVMF;exchange;BPAC5;stock
