continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-6047000;0;3298;0;-7350000;-6349000;-6047000;-6047000;-368000;-6349000;1303000;-1001000;2009-12-31;2009-01-01;year;-6047000;0;3298
18645000;0;3298;0;18830000;19027000;18645000;18645000;-536000;19027000;-13000;-197000;2010-12-31;2010-01-01;year;18817000;-172000;3298
9737000;0;3298;0;9430000;10120000;9737000;9737000;-24000;10120000;461000;-690000;2011-12-31;2011-01-01;year;9891000;-154000;3298
515000;0;3298;0;680000;2267000;515000;515000;-8000;2267000;-3000;-1587000;2012-12-31;2012-01-01;year;677000;-162000;3298
13077000;0;3298;0;13332000;13755000;13077000;13077000;-16000;13755000;-37000;-423000;2013-12-31;2013-01-01;year;13295000;-218000;3298
2136000;0;3298;0;2096000;2556000;2136000;2136000;-21000;2556000;147000;-460000;2014-12-31;2014-01-01;year;2243000;-107000;3298
