cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
23485;587915000;-757768000;-3992000;2016-12-31;2016-01-01;year;23485
23485;753853000;-748482000;-3481000;2017-12-31;2017-01-01;year;23485
23485;2584000;382000;-2688000;2018-12-31;2018-01-01;year;23485
23485;0;381000;-2561000;2019-12-31;2019-01-01;year;23485
