amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.295;2011-04-29;8397;"";"";2011-06-20;2011-04-29;MGEL3;dividend;8397
0.325;2011-04-29;8397;2011-05-02;"";2011-06-20;2011-04-29;MGEL4;dividend;8397
0.23;2010-04-30;8397;2011-03-11;"";2010-06-22;2010-04-30;MGEL3;dividend;8397
0.027263;2009-04-30;8397;2011-03-11;"";2009-06-23;2009-04-30;MGEL3;dividend;8397
0.027263;"";8397;2011-03-11;"";"";2009-05-01;MGEL3;dividend;8397
0.253;2010-04-30;8397;2010-05-03;"";2010-06-22;2010-04-30;MGEL4;dividend;8397
0.029989;"";8397;2009-05-04;"";"";2009-05-01;MGEL4;dividend;8397
0.029989;2009-04-30;8397;2009-05-04;"";2009-06-23;2009-04-30;MGEL4;dividend;8397
0.49;2005-04-28;8397;2008-06-06;"";2005-06-20;2005-04-28;MGEL3;dividend;8397
0.1905;2004-04-28;8397;2008-06-06;"";2004-06-28;2004-04-28;MGEL3;dividend;8397
0.03799;2002-04-30;8397;2008-06-06;"";2002-06-25;2002-04-30;MGEL3;dividend;8397
0.0777;2001-04-25;8397;2008-06-06;"";2001-06-18;2001-04-25;MGEL3;dividend;8397
