continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
95966000;0;17914;0;170465000;0;95966000;95966000;105000;0;-74499000;170465000;2015-12-31;2015-01-01;year;95966000;0;17914
412903000;0;17914;0;395428000;0;412903000;412903000;-82000;0;19434000;395428000;2016-12-31;2016-01-01;year;414862000;-1959000;17914
-28100000;0;17914;0;-15236000;0;-28100000;-28100000;301000;0;-14823000;-15236000;2017-12-31;2017-01-01;year;-30059000;1959000;17914
-110111000;0;17914;0;-71040000;0;-110111000;-110111000;-1470000;0;-39071000;-71040000;2018-12-31;2018-01-01;year;-110111000;0;17914
-120425000;0;17914;0;-100190000;0;-120425000;-120425000;-270000;0;-20235000;-100190000;2019-12-31;2019-01-01;year;-120425000;0;17914
-80868000;0;17914;0;-6943000;0;-80868000;-80868000;-180000;0;-73925000;-6943000;2020-12-31;2020-01-01;year;-80868000;0;17914
