currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRBRSRACNPA6;BRSR;BVMF;exchange;BRSR5;stock
BRL;BRBRSRACNPB4;BRSR;BVMF;exchange;BRSR6;stock
