amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
5.84;"";1520;2010-04-29;"";2010-06-24;2010-04-23;BDLL4;dividend;1520
5.84;"";1520;2009-08-05;"";2009-07-07;2009-04-27;BDLL3;interest;1520
6.88;2008-12-10;1520;2009-08-05;"";2009-07-07;2008-12-10;BDLL3;interest;1520
5.84;2008-04-28;1520;2009-08-05;"";2008-06-27;2008-04-28;BDLL3;dividend;1520
5.84;"";1520;2009-04-29;"";2009-07-07;2009-04-27;BDLL4;interest;1520
6.88;2008-12-10;1520;2008-12-11;"";2009-07-07;2008-12-10;BDLL4;interest;1520
5.84;2008-04-28;1520;2008-04-29;"";2008-06-27;2008-04-28;BDLL4;dividend;1520
6.88;2006-12-21;1520;2007-06-21;"";2007-04-10;2006-12-21;BDLL3;interest;1520
6.88;2006-12-21;1520;2006-12-22;"";2007-04-10;2006-12-21;BDLL4;interest;1520
6.88;2005-12-20;1520;2006-01-04;"";2006-04-10;2005-12-20;BDLL3;interest;1520
6.88;2005-12-20;1520;2005-12-21;"";2006-04-10;2005-12-20;BDLL4;interest;1520
6.88;2004-12-13;1520;2005-12-13;"";2005-02-28;2004-12-13;BDLL3;interest;1520
5.84;2004-04-26;1520;2004-05-14;"";2004-06-25;2004-04-26;BDLL3;dividend;1520
