cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25585;-2505349000;-494305000;1949082000;2018-12-31;2018-01-01;year;25585
25585;-6227259000;-613677000;5829894000;2019-12-31;2019-01-01;year;25585
