cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25658;45189000;-5486000;-39844000;2018-12-31;2018-01-01;year;25658
25658;30019000;-17100000;10000;2019-12-31;2019-01-01;year;25658
