cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
22071;-101135000;-138134000;228618000;2016-12-31;2016-01-01;year;22071
22071;-133633000;-157866000;292944000;2017-12-31;2017-01-01;year;22071
22071;-149124000;-178946000;307220000;2018-12-31;2018-01-01;year;22071
22071;140863000;-197672000;-222843000;2019-12-31;2019-01-01;year;22071
22071;-50157000;-304750000;339786000;2020-12-31;2020-01-01;year;22071
22071;-98490000;-337855000;504725000;2021-12-31;2021-01-01;year;22071
