amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.070041;2017-08-03;13773;2017-08-10;"";2017-08-18;2017-08-09;PTBL3;interest;13773
0.003185;"";13773;2017-05-02;"";2017-06-01;2017-05-01;PTBL3;dividend;13773
0.003661;2017-04-28;13773;2017-05-02;"";2017-06-01;2017-04-28;PTBL3;interest;13773
0.0458605;"";13773;2016-05-02;"";2016-07-01;2016-04-29;PTBL3;dividend;13773
0.0371459;2016-04-29;13773;2016-05-02;"";2016-07-04;2016-04-29;PTBL3;interest;13773
0.0142865;2016-04-29;13773;2016-05-02;"";2016-07-04;2016-04-29;PTBL3;dividend;13773
0.037484;2015-08-07;13773;2015-08-10;"";2015-09-21;2015-08-07;PTBL3;interest;13773
0.244090533;"";13773;2015-05-04;"";2015-06-15;2015-05-01;PTBL3;dividend;13773
0.244090533;2015-04-30;13773;2015-05-04;"";2015-06-15;2015-04-30;PTBL3;dividend;13773
0.040674;2014-08-13;13773;2014-08-14;"";2014-09-26;2014-08-13;PTBL3;interest;13773
0.100700186;"";13773;2014-05-02;"";2014-05-30;2014-05-01;PTBL3;dividend;13773
0.04842599;"";13773;2014-05-02;"";2014-05-30;2014-05-01;PTBL3;interest;13773
0.0262;2013-08-12;13773;2013-08-13;"";2013-09-26;2013-08-12;PTBL3;interest;13773
0.0176;2013-08-12;13773;2013-08-13;"";2013-09-26;2013-08-12;PTBL3;dividend;13773
0.054321;2013-04-30;13773;2013-05-02;"";2013-05-21;2013-04-30;PTBL3;dividend;13773
0.0132;2012-12-18;13773;2012-12-19;"";2012-12-28;2012-12-18;PTBL3;interest;13773
0.0321;2012-12-18;13773;2012-12-19;"";2012-12-28;2012-12-18;PTBL3;dividend;13773
