currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRCPLECDAM13;CPLE;BVMF;exchange;CPLE11;unit
BRL;BRCPLEACNOR8;CPLE;BVMF;exchange;CPLE3;stock
