currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRCPLEACNPA1;CPLE;BVMF;exchange;CPLE5;stock
BRL;BRCPLEACNPB9;CPLE;BVMF;exchange;CPLE6;stock
