cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
14109;183699000;-52016000;-107205000;2015-12-31;2015-01-01;year;14109
14109;-533835000;22136000;256527000;2016-12-31;2016-01-01;year;14109
14109;-211737000;42128000;128501000;2017-12-31;2017-01-01;year;14109
14109;256406000;45424000;42609000;2018-12-31;2018-01-01;year;14109
14109;-328659000;8881000;280936000;2019-12-31;2019-01-01;year;14109
14109;-405696000;-160781000;679179000;2020-12-31;2020-01-01;year;14109
14109;-198754000;-146524000;467170000;2021-12-31;2021-01-01;year;14109
