cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
15253;-1178606000;1597534000;-246440000;2015-12-31;2015-01-01;year;15253
15253;952352000;-1245213000;112002000;2016-12-31;2016-01-01;year;15253
15253;716754000;-643521000;19295000;2017-12-31;2017-01-01;year;15253
15253;354667000;-157269000;-18117000;2018-12-31;2018-01-01;year;15253
15253;-660442000;395762000;19416000;2019-12-31;2019-01-01;year;15253
15253;-485700000;412223000;23683000;2020-12-31;2020-01-01;year;15253
15253;-813085000;612422000;199442000;2021-12-31;2021-01-01;year;15253
