amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.06;2015-05-06;3980;2015-05-22;"";2015-06-02;2015-05-21;GGBR3;interest;3980
0.07;2015-03-04;3980;2015-03-17;"";2015-03-26;2015-03-16;GGBR4;dividend;3980
0.07;2015-03-04;3980;2015-03-17;"";2015-03-26;2015-03-16;GGBR3;dividend;3980
0.0425;"";3980;2014-11-18;"";2014-11-27;2014-11-17;GGBR4;interest;3980
0.05;"";3980;2014-11-18;"";2014-11-27;2014-11-17;GGBR3;dividend;3980
0.0425;"";3980;2014-11-18;"";2014-11-27;2014-11-17;GGBR3;interest;3980
0.05;"";3980;2014-11-18;"";2014-11-27;2014-11-17;GGBR4;dividend;3980
0.06;2014-07-30;3980;2014-08-12;"";2014-08-21;2014-08-11;GGBR3;dividend;3980
0.06;2014-07-30;3980;2014-08-12;"";2014-08-21;2014-08-11;GGBR4;dividend;3980
0.07;2014-05-07;3980;2014-05-22;"";2014-05-30;2014-05-21;GGBR3;interest;3980
0.07;2014-05-07;3980;2014-05-22;"";2014-05-30;2014-05-21;GGBR4;interest;3980
0.07;2014-02-21;3980;2014-03-06;"";2014-03-17;2014-03-05;GGBR4;dividend;3980
0.07;2014-02-21;3980;2014-03-06;"";2014-03-17;2014-03-05;GGBR3;dividend;3980
0.16;"";3980;2013-11-12;"";2013-11-22;2013-11-11;GGBR3;interest;3980
0.12;2013-10-31;3980;2013-11-12;"";2013-11-22;2013-11-11;GGBR4;interest;3980
0.07;"";3980;2013-08-13;"";2013-08-21;2013-08-12;GGBR4;dividend;3980
0.07;"";3980;2013-08-13;"";2013-08-21;2013-08-12;GGBR3;dividend;3980
0.02;2013-05-07;3980;2013-05-20;"";2013-05-29;2013-05-17;GGBR3;dividend;3980
0.02;2013-05-07;3980;2013-05-20;"";2013-05-29;2013-05-17;GGBR4;dividend;3980
0.02;2013-02-21;3980;2013-03-05;"";2013-03-14;2013-03-04;GGBR4;dividend;3980
0.02;2013-02-21;3980;2013-03-05;"";2013-03-14;2013-03-04;GGBR3;dividend;3980
0.07;2012-11-01;3980;2012-11-13;"";2012-11-23;2012-11-12;GGBR3;interest;3980
0.07;2012-11-01;3980;2012-11-13;"";2012-11-23;2012-11-12;GGBR4;interest;3980
0.09;2012-08-02;3980;2012-08-14;"";2012-08-23;2012-08-13;GGBR4;dividend;3980
0.09;2012-08-02;3980;2012-08-14;"";2012-08-23;2012-08-13;GGBR3;dividend;3980
0.06;2012-05-02;3980;2012-05-14;"";2012-05-23;2012-05-11;GGBR4;dividend;3980
0.06;2012-05-02;3980;2012-05-14;"";2012-05-23;2012-05-11;GGBR3;dividend;3980
0.08;2012-02-15;3980;2012-02-28;"";2012-03-08;2012-02-27;GGBR3;dividend;3980
0.08;2012-02-15;3980;2012-02-28;"";2012-03-08;2012-02-27;GGBR4;dividend;3980
0.12;2011-11-10;3980;2011-11-22;"";2011-11-30;2011-11-21;GGBR4;dividend;3980
0.12;2011-11-10;3980;2011-11-22;"";2011-11-30;2011-11-21;GGBR3;dividend;3980
0.09;2011-08-04;3980;2011-08-16;"";2011-08-25;2011-08-15;GGBR4;interest;3980
0.09;2011-08-04;3980;2011-08-16;"";2011-08-25;2011-08-15;GGBR3;interest;3980
0.06;2011-05-05;3980;2011-05-20;"";2011-05-27;2011-05-19;GGBR3;dividend;3980
0.06;2011-05-05;3980;2011-05-20;"";2011-05-27;2011-05-19;GGBR4;dividend;3980
0.06;2011-03-03;3980;2011-03-15;"";2011-03-24;2011-03-14;GGBR4;dividend;3980
0.06;2011-03-03;3980;2011-03-15;"";2011-03-24;2011-03-14;GGBR3;dividend;3980
0.12;2010-11-05;3980;2010-11-17;"";2010-11-26;2010-11-16;GGBR4;interest;3980
0.12;2010-11-05;3980;2010-11-17;"";2010-11-26;2010-11-16;GGBR3;interest;3980
0.14;2010-08-05;3980;2010-08-17;"";2010-08-26;2010-08-16;GGBR4;dividend;3980
0.14;2010-08-05;3980;2010-08-17;"";2010-08-26;2010-08-16;GGBR3;dividend;3980
0.12;2010-05-06;3980;2010-05-18;"";2010-05-27;2010-05-17;GGBR4;interest;3980
0.12;2010-05-06;3980;2010-05-18;"";2010-05-27;2010-05-17;GGBR3;interest;3980
0.18;"";3980;2009-12-28;"";2010-03-12;2009-12-25;GGBR4;interest;3980
0.18;"";3980;2009-12-28;"";2010-03-12;2009-12-25;GGBR3;interest;3980
0.075;2009-11-05;3980;2009-11-17;"";2009-11-26;2009-11-16;GGBR4;interest;3980
0.075;2009-11-05;3980;2009-11-17;"";2009-11-26;2009-11-16;GGBR3;interest;3980
0.04;2009-02-19;3980;2009-03-03;"";2009-03-12;2009-03-02;GGBR4;dividend;3980
0.04;2009-02-19;3980;2009-03-03;"";2009-03-12;2009-03-02;GGBR3;dividend;3980
0.36;2008-08-06;3980;2008-08-18;"";2008-08-27;2008-08-15;GGBR3;dividend;3980
0.36;2008-08-06;3980;2008-08-18;"";2008-08-27;2008-08-15;GGBR4;dividend;3980
0.29;2008-02-13;3980;2008-02-25;"";2008-03-05;2008-02-22;GGBR4;dividend;3980
0.29;2008-02-13;3980;2008-02-25;"";2008-03-05;2008-02-22;GGBR3;dividend;3980
0.34;2007-11-07;3980;2007-11-22;"";2007-11-30;2007-11-21;GGBR3;interest;3980
0.34;2007-11-07;3980;2007-11-22;"";2007-11-30;2007-11-21;GGBR4;interest;3980
0.29;2007-08-08;3980;2007-08-20;"";2007-08-29;2007-08-17;GGBR3;dividend;3980
0.29;2007-08-08;3980;2007-08-20;"";2007-08-29;2007-08-17;GGBR4;dividend;3980
