continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-6003050000;-2887964000;11312;1068142000;-3177140000;3694932000;-4934908000;-4934908000;-412693000;6228990000;-3490748000;-6872072000;2015-12-31;2015-01-01;year;-6667888000;785167000;11312
-6943506000;-3726497000;11312;0;-5197159000;2678790000;-8027968000;-6943506000;-177610000;5572100000;-1650691000;-5931159000;2016-12-31;2016-01-01;year;-7106773000;-921195000;11312
-6365019000;-2637176000;11312;0;-2694331000;2255000000;-6365019000;-6365019000;-291143000;4892176000;-2441358000;-4949331000;2017-12-31;2017-01-01;year;-5135689000;-1229330000;11312
24591140000;-3279569000;11312;0;-4614059000;1251182000;24591140000;24591140000;24415000;4530751000;26619404000;-5865241000;2018-12-31;2018-01-01;year;22005345000;2585795000;11312
-9000434000;-3063156000;11312;0;-7615004000;663544000;-9000434000;-9000434000;-94673000;3726700000;-1374142000;-8278548000;2019-12-31;2019-01-01;year;-8989146000;-11288000;11312
-10529963000;-2669653000;11312;0;-10615350000;875601000;-10529963000;-10529963000;1464000;3545254000;-3651776000;-11490951000;2020-12-31;2020-01-01;year;-14267126000;3737163000;11312
-9578483000;-6865357000;11312;1062298000;-7015874000;-232808000;-8516185000;-8516185000;23659000;6632549000;-4486693000;-6783066000;2021-12-31;2021-01-01;year;-11502567000;1924084000;11312
