amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.24654277;"";21091;2021-12-15;"";2021-12-23;2021-12-14;DXCO3;dividend;21091
1.03414415;"";21091;2021-12-15;"";2021-12-23;2021-12-14;DXCO3;interest;21091
0.0023208;2010-02-23;21091;2021-08-19;"";2010-03-05;2010-02-23;DXCO3;interest;21091
0.434429523;2021-02-08;21091;2021-08-19;"";2021-02-17;2021-02-17;DXCO3;dividend;21091
0.314382165;2020-12-08;21091;2021-08-19;"";2021-02-26;2020-12-11;DXCO3;interest;21091
0.373405478;2019-12-11;21091;2021-08-19;"";2020-02-28;2019-12-16;DXCO3;interest;21091
0.377110089;2018-12-13;21091;2021-08-19;"";2019-10-03;2018-12-18;DXCO3;dividend;21091
0.41536005;2018-12-13;21091;2021-08-19;"";2019-02-21;2018-12-18;DXCO3;interest;21091
0.088263305;2017-12-11;21091;2021-08-19;"";2018-02-27;2017-12-14;DXCO3;interest;21091
0.0087798;2017-02-08;21091;2021-08-19;"";2017-02-24;2017-02-14;DXCO3;dividend;21091
0.26678667;2015-12-16;21091;2021-08-19;"";2016-03-31;2015-12-17;DXCO3;interest;21091
0.051528719;2015-07-27;21091;2021-08-19;"";2015-08-14;2015-07-28;DXCO3;interest;21091
0.065126956;2015-02-04;21091;2021-08-19;"";2015-02-26;2015-02-05;DXCO3;interest;21091
0.08573141;2014-12-15;21091;2021-08-19;"";2015-02-26;2014-12-16;DXCO3;interest;21091
0.109704608;2014-07-29;21091;2021-08-19;"";2014-08-15;2014-07-30;DXCO3;interest;21091
0.104625244;2014-02-17;21091;2021-08-19;"";2014-02-28;2014-02-17;DXCO3;interest;21091
0.12228394;2013-12-16;21091;2021-08-19;"";2014-04-30;2013-12-16;DXCO3;interest;21091
0.157629832;2013-07-22;21091;2021-08-19;"";2013-08-15;2013-07-22;DXCO3;interest;21091
0.011782414;2013-02-19;21091;2021-08-19;"";2013-02-28;2013-02-19;DXCO3;interest;21091
0.1639;2012-11-30;21091;2021-08-19;"";2013-02-28;2012-11-30;DXCO3;interest;21091
0.113163373;2012-07-26;21091;2021-08-19;"";2012-08-15;2012-07-26;DXCO3;interest;21091
0.008296;"";21091;2021-08-19;"";2012-02-29;2012-02-16;DXCO3;dividend;21091
0.118;2011-12-09;21091;2021-08-19;"";2012-02-29;2011-12-09;DXCO3;interest;21091
0.108694714;2011-07-29;21091;2021-08-19;"";2011-08-15;2011-07-29;DXCO3;interest;21091
0.058801941;2011-02-14;21091;2021-08-19;"";2011-02-23;2011-02-14;DXCO3;interest;21091
0.144560408;2010-12-17;21091;2021-08-19;"";2011-02-23;2010-12-17;DXCO3;interest;21091
