asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
1.6613;0.3878;1.2653;18236;-78.6408;-81000.0;-78.6408;0.0;100.0;-19000.0;-100.0;-100.0;2015-12-31;2015-01-01;year;1.2653;-1.6613;-792.3077;376.9231;13000.0;18236
2.9429;0.4194;1.0645;18236;-109.7087;-113000.0;-109.7087;0.0;100.0;-13000.0;-111.6505;-111.6505;2016-12-31;2016-01-01;year;1.0645;-3.2857;-2875.0;775.0;2000.0;18236
4.2917;0.4848;0.5152;18236;-153.3981;-158000.0;-153.3981;0.0;100.0;-16000.0;-120.3883;-120.3883;2017-12-31;2017-01-01;year;0.5152;-5.1667;1377.7778;-366.6667;-16000.0;18236
0.425;12.0;12.0;18236;-600.0;-204000.0;-600.0;0.0;100.0;-72000.0;-661.7647;-661.7647;2018-12-31;2018-01-01;year;12.0;-2.8125;-304.0541;8.1081;66000.0;18236
0.0;2.7143;3.8571;18236;"";"";"";0.0;"";-19000.0;"";"";2019-12-31;2019-01-01;year;3.8571;-10.1667;-1262.069;24.1379;20000.0;18236
0.0;7.0;12142.8571;18236;"";-416000.0;"";0.0;"";-49.0;"";"";2020-12-31;2020-01-01;year;12142.8571;-4.9647;-981.3953;0.0163;84993.0;18236
0.0;0.3077;0.3077;18236;"";-395000.0;"";0.0;"";-40000.0;"";"";2021-12-31;2021-01-01;year;0.3077;-8.3125;486.5854;-158.5366;-90000.0;18236
