amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
3.980208317;2018-08-17;15784;2018-08-24;"";2018-09-05;2018-08-23;LIPR3;dividend;15784
0.017;"";15784;2018-04-16;"";2018-05-02;2018-04-13;LIPR3;interest;15784
2.375173917;"";15784;2018-04-16;"";"";2018-04-13;LIPR3;dividend;15784
0.7917;"";15784;2018-04-16;"";2018-05-02;2018-04-13;LIPR3;dividend;15784
0.0195;"";15784;2017-04-12;"";"";2017-03-28;LIPR3;interest;15784
0.71949839;2017-03-27;15784;2017-04-12;"";2017-05-02;2017-03-28;LIPR3;dividend;15784
0.475278424;"";15784;2016-04-01;"";2016-05-02;2016-03-31;LIPR3;dividend;15784
0.281129832;"";15784;2014-04-02;"";2014-05-02;2014-03-31;LIPR3;dividend;15784
0.82716;"";15784;2013-04-10;"";2013-05-02;2013-03-27;LIPR3;dividend;15784
0.27572;"";15784;2013-04-10;"";2013-05-02;2013-03-27;LIPR3;dividend;15784
1.9483;"";15784;2012-04-03;"";2012-05-02;2012-04-02;LIPR3;dividend;15784
0.96167;"";15784;2011-05-16;"";"";2011-05-13;LIPR3;dividend;15784
0.06506;"";15784;2010-04-01;"";2010-05-03;2010-03-30;LIPR3;dividend;15784
0.97499;2009-03-27;15784;2009-03-31;"";2009-05-12;2009-03-27;LIPR3;dividend;15784
