cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
19100;-90611000;122153000;-538000;2009-12-31;2009-01-01;year;19100
19100;-98061000;112607000;12871000;2010-12-31;2010-01-01;year;19100
19100;304976000;26237000;-2962000;2011-12-31;2011-01-01;year;19100
19100;113141000;-391855000;-27943000;2012-12-31;2012-01-01;year;19100
19100;-129750000;42189000;-12881000;2013-12-31;2013-01-01;year;19100
19100;132262000;-103997000;-4209000;2014-12-31;2014-01-01;year;19100
