cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25275;279772000;-280153000;5681000;2020-12-31;2020-01-01;year;25275
25275;-5261000;6010000;-5839000;2021-12-31;2021-01-01;year;25275
