cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
20397;-292730000;-67461000;535346000;2015-12-31;2015-01-01;year;20397
20397;-346414000;-90529000;560286000;2016-12-31;2016-01-01;year;20397
20397;-406812000;-364381000;590386000;2017-12-31;2017-01-01;year;20397
20397;-391095000;-149211000;577920000;2018-12-31;2018-01-01;year;20397
20397;-462189000;-184942000;561845000;2019-12-31;2019-01-01;year;20397
20397;-467509000;-86330000;554718000;2020-12-31;2020-01-01;year;20397
20397;13520000;-697195000;613980000;2021-12-31;2021-01-01;year;20397
