amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.075487759;"";17892;2022-11-11;"";2022-11-23;2022-11-10;STBP3;dividend;17892
0.151296593;"";17892;2022-11-11;"";2022-11-30;2022-11-10;STBP3;interest;17892
0.378066428;"";17892;2022-09-09;"";2022-09-16;2022-09-08;STBP3;dividend;17892
0.039375991;"";17892;2022-03-15;"";2022-03-31;2022-03-14;STBP3;dividend;17892
0.146987869;"";17892;2021-12-22;"";2021-12-30;2021-12-21;STBP3;dividend;17892
0.11296582;"";17892;2021-12-22;"";2022-05-10;2021-12-21;STBP3;interest;17892
0.017499954;2020-04-28;17892;2020-05-05;"";2020-05-12;2020-05-04;STBP3;dividend;17892
0.004259865;2019-04-25;17892;2019-05-02;"";2019-05-09;2019-04-30;STBP3;dividend;17892
0.002966361;2018-04-26;17892;2018-05-03;"";2018-05-09;2018-05-02;STBP3;dividend;17892
0.006453541;2015-12-16;17892;2016-08-22;"";2016-04-08;2015-12-17;STBP3;interest;17892
0.013239769;2015-02-05;17892;2016-08-22;"";2015-04-08;2015-02-06;STBP3;dividend;17892
0.069470645;2014-12-16;17892;2016-08-22;"";2015-04-08;2014-12-17;STBP3;interest;17892
0.02272907;2014-12-16;17892;2016-08-22;"";2014-12-30;2014-12-17;STBP3;dividend;17892
0.053274573;2014-02-06;17892;2016-08-22;"";2014-05-06;2014-02-07;STBP3;dividend;17892
