amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.106851059;2021-04-29;14761;2021-04-30;"";2021-05-26;2021-04-29;HGTX3;dividend;14761
0.1153;2020-12-10;14761;2020-12-17;"";2020-12-30;2020-12-16;HGTX3;interest;14761
0.1052;2020-12-10;14761;2020-12-17;"";2020-12-30;2020-12-16;HGTX3;dividend;14761
0.2196;2020-06-30;14761;2020-07-07;"";2020-11-18;2020-07-06;HGTX3;interest;14761
0.112;2019-12-11;14761;2019-12-17;"";2019-12-30;2019-12-16;HGTX3;interest;14761
0.12;2019-09-23;14761;2019-09-27;"";2019-10-23;2019-09-26;HGTX3;interest;14761
0.3088;2019-07-31;14761;2019-08-08;"";2019-09-05;2019-08-07;HGTX3;dividend;14761
0.1268;2019-05-08;14761;2019-05-17;"";2019-07-05;2019-05-16;HGTX3;interest;14761
0.1423;2019-03-27;14761;2019-04-05;"";2019-04-24;2019-04-04;HGTX3;interest;14761
0.2478;2018-12-21;14761;2019-01-04;"";2019-01-15;2019-01-03;HGTX3;interest;14761
0.2478;2018-10-31;14761;2018-11-09;"";2018-11-28;2018-11-08;HGTX3;dividend;14761
0.2471;2018-05-30;14761;2018-06-08;"";2018-06-27;2018-06-07;HGTX3;interest;14761
0.1853;2018-03-28;14761;2018-04-10;"";2018-05-15;2018-04-09;HGTX3;dividend;14761
0.2595;2017-11-22;14761;2017-11-30;"";2017-12-13;2017-11-29;HGTX3;interest;14761
0.3089;2017-08-30;14761;2017-09-08;"";2017-10-25;2017-09-06;HGTX3;dividend;14761
0.3089;"";14761;2017-08-09;"";2017-08-17;2017-08-08;HGTX3;dividend;14761
0.2666;2017-05-31;14761;2017-06-08;"";2017-06-28;2017-06-07;HGTX3;interest;14761
0.4661;2017-04-26;14761;2017-05-08;"";2017-05-31;2017-05-05;HGTX3;dividend;14761
0.261;2016-11-30;14761;2016-12-08;"";2016-12-16;2016-12-07;HGTX3;interest;14761
0.2485;2016-10-26;14761;2016-11-07;"";2016-11-29;2016-11-04;HGTX3;dividend;14761
0.2616;2016-05-24;14761;2016-05-31;"";2016-06-28;2016-05-30;HGTX3;interest;14761
0.2486;2016-04-27;14761;2016-04-28;"";2016-05-17;2016-04-27;HGTX3;dividend;14761
0.2125;2015-12-16;14761;2015-12-17;"";2015-12-29;2015-12-16;HGTX3;interest;14761
0.1864;2015-10-28;14761;2015-10-29;"";2015-11-11;2015-10-28;HGTX3;dividend;14761
0.1725;2015-05-27;14761;2015-05-28;"";2015-06-25;2015-05-27;HGTX3;interest;14761
0.3048;"";14761;2015-04-30;"";2015-05-27;2015-04-29;HGTX3;dividend;14761
