cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
19909;451766000;-382610000;-68860000;2009-12-31;2009-01-01;year;19909
19909;-69623000;72352000;-2920000;2010-12-31;2010-01-01;year;19909
19909;995473000;-848326000;-146461000;2011-12-31;2011-01-01;year;19909
19909;595925000;-641538000;47616000;2012-12-31;2012-01-01;year;19909
19909;-10619000;-55737000;65091000;2013-12-31;2013-01-01;year;19909
19909;-392483000;309470000;82910000;2014-12-31;2014-01-01;year;19909
