continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-4221000;0;12319;0;-9702000;0;-4221000;-4221000;0;0;6288000;-9702000;2015-12-31;2015-01-01;year;-3414000;-807000;12319
-41749000;0;12319;0;-32564000;0;-41749000;-41750000;0;0;-7819000;-32564000;2016-12-31;2016-01-01;year;-40383000;-1366000;12319
-1437000;0;12319;0;-1429000;0;-1437000;-1437000;0;0;-8000;-1429000;2017-12-31;2017-01-01;year;-1437000;0;12319
16629000;0;12319;0;19613000;0;16629000;16629000;0;0;-2984000;19613000;2018-12-31;2018-01-01;year;16629000;0;12319
-4343000;0;12319;0;-3526000;0;-4343000;-4343000;0;0;-817000;-3526000;2019-12-31;2019-01-01;year;-4343000;0;12319
-6480000;0;12319;0;-6317000;0;-6480000;-6480000;0;0;-163000;-6317000;2020-12-31;2020-01-01;year;-6480000;0;12319
-4662000;0;12319;0;-4252000;0;-4662000;0;0;0;-410000;-4252000;2021-12-31;2021-01-01;year;-4662000;0;12319
