asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.0226;0.0018;5.2018;20478;360.4027;3.09635E8;359.9737;5.89238E8;28.5924;-3.6757E8;393.1036;380.8617;2009-12-31;2009-01-01;year;5.0275;0.0888;11.6059;30.7408;1.002124E9;20478
0.0175;0.0515;4.1444;20478;514.8695;7.34015E8;514.6143;1.722337E9;31.8781;1.705786E9;553.551;553.551;2010-12-31;2010-01-01;year;4.0083;0.0969;13.4103;38.3844;1.011073E9;20478
0.0105;1.3896;2.0625;20478;669.2703;6.94388E8;665.4923;1.889522E9;-8.7232;1.124006E9;678.5446;664.2311;2011-12-31;2011-01-01;year;1.9633;0.0715;11.0285;54.1375;5.85348E8;20478
0.0076;1.014;1.6298;20478;-2860.2792;-1.827469E9;-2869.4537;2.235298E9;-18.0555;1.745794E9;-3418.4465;-3395.7778;2012-12-31;2012-01-01;year;1.5493;-0.2592;-43.392;67.4311;3.0405E8;20478
0.0062;0.3683;0.607;20478;-159.8562;-9.925E7;-177.1341;1.612844E9;-55.7316;1.056597E9;-483.6376;-578.3709;2013-12-31;2013-01-01;year;0.592;-0.0302;-5.7612;90.9007;-5.467E8;20478
0.0071;0.152;0.2711;20478;-59.4089;-4.2375E7;-68.0319;1.79399E9;26.6267;1.460588E9;-849.6845;-848.5976;2014-12-31;2014-01-01;year;0.2645;-0.0604;-12.6546;109.3408;-1.370346E9;20478
