continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
44129000;-832236000;16101;30320000;85944000;275026000;74449000;74449000;-3470000;1107262000;-53542000;-189082000;2015-12-31;2015-01-01;year;32402000;11727000;16101
-610141000;-821892000;16101;-553455000;-485806000;-148026000;-1163596000;-1163596000;1871000;673866000;-34015000;-337780000;2016-12-31;2016-01-01;year;-519821000;-90320000;16101
-419526000;-713836000;16101;0;-361358000;118492000;-419526000;-419526000;-1750000;832328000;-83268000;-479850000;2018-12-31;2018-01-01;year;-444626000;25100000;16101
-13742000;-238714000;16101;0;15288000;121875000;-13742000;-13742000;-361000;360589000;-66289000;-106587000;2019-12-31;2019-01-01;year;-51001000;37259000;16101
-76521000;-321733000;16101;0;-8514000;90930000;-76521000;-76521000;-479000;412663000;-67840000;-99444000;2020-12-31;2020-01-01;year;-76354000;-167000;16101
81254000;-87170000;16101;0;149756000;122474000;81254000;81254000;-205000;209644000;-59702000;27282000;2021-12-31;2021-01-01;year;90054000;-8800000;16101
