currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRUNIPACNPA0;UNIP;BVMF;exchange;UNIP5;stock
BRL;BRUNIPACNPB8;UNIP;BVMF;exchange;UNIP6;stock
