currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRBRKMACNPA4;BRKM;BVMF;exchange;BRKM5;stock
BRL;BRBRKMACNPB2;BRKM;BVMF;exchange;BRKM6;stock
