continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-1000;0;23540;0;-1000;0;-1000;"";"";0;0;-1000;2012-12-31;2012-01-01;year;-1000;0;23540
-32000;0;23540;0;-32000;0;-32000;"";"";0;0;-32000;2013-12-31;2013-01-01;year;-32000;0;23540
-127000;0;23540;0;-71000;0;-127000;"";"";0;-56000;-71000;2014-12-31;2014-01-01;year;-127000;0;23540
568000;0;23540;0;13679000;14533000;568000;"";"";14533000;-12964000;-854000;2015-12-31;2015-01-01;year;715000;-147000;23540
2858000;-3385000;23540;0;18215000;18686000;2858000;"";"";22071000;-12633000;-471000;2016-12-31;2016-01-01;year;5582000;-2724000;23540
