cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
24295;2589000000;-2838000000;323000000;2015-12-31;2015-01-01;year;24295
24295;-2661000000;-114000000;2610000000;2016-12-31;2016-01-01;year;24295
24295;-3698000000;2253000000;1260000000;2017-12-31;2017-01-01;year;24295
