amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.10336595;2011-05-02;7595;2011-05-03;"";2018-09-28;2011-05-02;INEP3;dividend;7595
0.11370255;2011-05-02;7595;2011-05-03;"";2018-09-28;2011-05-02;INEP4;dividend;7595
0.04878;1998-04-30;7595;2000-02-10;"";"";1998-04-30;INEP3;dividend;7595
0.11;1997-04-30;7595;2000-02-10;"";"";1997-04-30;INEP3;dividend;7595
0.03;1996-04-29;7595;2000-02-10;"";"";1996-04-29;INEP3;dividend;7595
