continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
130674000;0;2461;0;120089000;0;130674000;130674000;0;0;10585000;120089000;2015-12-31;2015-01-01;year;130674000;0;2461
-9817000;0;2461;0;-12987000;0;-9817000;-9817000;0;0;3170000;-12987000;2016-12-31;2016-01-01;year;-9817000;0;2461
66485000;0;2461;0;63674000;0;66485000;66485000;0;0;2811000;63674000;2017-12-31;2017-01-01;year;66485000;0;2461
165032000;0;2461;0;163833000;0;165032000;165032000;0;0;1199000;163833000;2018-12-31;2018-01-01;year;165032000;0;2461
283575000;0;2461;0;288206000;0;283575000;283575000;0;0;-4631000;288206000;2019-12-31;2019-01-01;year;283575000;0;2461
518685000;0;2461;0;515334000;0;518685000;518685000;0;0;-5832000;515334000;2020-12-31;2020-01-01;year;509502000;9183000;2461
563172000;0;2461;0;582158000;0;563172000;563172000;0;0;-6159000;582158000;2021-12-31;2021-01-01;year;575999000;-12827000;2461
