continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
"";-703807000;20729;"";"";377077000;141907000;"";"";1080884000;0;-289443000;2015-12-31;2015-01-01;year;87634000;-17911000;20729
"";-836110000;20729;"";"";345642000;132271000;"";"";1181752000;0;-331056000;2016-12-31;2016-01-01;year;14586000;-10680000;20729
"";-581163000;20729;"";"";499780000;189812000;"";"";1080943000;0;-341513000;2017-12-31;2017-01-01;year;158267000;-65484000;20729
295744000;-436978000;20729;0;"";504476000;215622000;295744000;0;941454000;0;-274642000;2018-12-31;2018-01-01;year;229834000;-89956000;20729
187484000;-370050000;20729;0;"";564721000;248261000;187484000;0;934771000;0;-248508000;2019-12-31;2019-01-01;year;316213000;-59046000;20729
"";-444969000;20729;"";"";562867000;58597000;"";"";1007836000;0;-479866000;2020-12-31;2020-01-01;year;83001000;-75376000;20729
"";-751330000;20729;"";"";543233000;123678000;"";"";1294563000;0;-371238000;2021-12-31;2021-01-01;year;171995000;-15269000;20729
