continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
5524000;0;9415;0;10831000;128912000;5524000;"";"";128912000;-3724000;-118081000;2009-12-31;2009-01-01;year;7107000;-1583000;9415
5670000;0;9415;0;12388000;196654000;5670000;"";"";196654000;-4775000;-184266000;2010-12-31;2010-01-01;year;7613000;-1943000;9415
-4299000;0;9415;0;-6860000;207571000;-4299000;"";"";207571000;2561000;-214431000;2011-12-31;2011-01-01;year;-4299000;0;9415
1122000;0;9415;0;7258000;205670000;1122000;"";"";205670000;-4858000;-198412000;2012-12-31;2012-01-01;year;2400000;-1278000;9415
412000;0;9415;0;853000;181117000;412000;"";"";181117000;602000;-180264000;2013-12-31;2013-01-01;year;1455000;-1043000;9415
5144000;0;9415;0;10166000;195586000;5144000;4928000;216000;195586000;-5022000;-185420000;2014-12-31;2014-01-01;year;5144000;0;9415
