currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRAHEBACNPA3;AHEB;BVMF;exchange;AHEB5;stock
BRL;BRAHEBACNPB1;AHEB;BVMF;exchange;AHEB6;stock
