continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
201025000;-1405453000;8575;0;244253000;525017000;201025000;201025000;-28880000;1930470000;8568000;-271027000;2015-12-31;2015-01-01;year;252821000;-51796000;8575
24656000;-1367978000;8575;0;11920000;388493000;24656000;24656000;-20507000;1756471000;-34578000;-376573000;2016-12-31;2016-01-01;year;-22658000;47314000;8575
237305000;-1421201000;8575;0;293754000;475500000;237305000;237305000;-12620000;1896701000;-26853000;-181746000;2017-12-31;2017-01-01;year;266901000;-29596000;8575
291676000;-1627173000;8575;0;350237000;488559000;291676000;291676000;1377000;2115732000;-26373000;-138322000;2018-12-31;2018-01-01;year;323864000;-32188000;8575
259032000;-1609294000;8575;0;315258000;467881000;259032000;259032000;-3181000;2077175000;-27799000;-152623000;2019-12-31;2019-01-01;year;287459000;-28427000;8575
124527000;-1485433000;8575;0;166625000;420955000;124527000;124527000;-2309000;1906388000;-84355000;-254330000;2020-12-31;2020-01-01;year;82270000;42257000;8575
566858000;-2200238000;8575;0;701527000;636705000;566858000;566858000;-238000;2836943000;-19861000;64822000;2021-12-31;2021-01-01;year;681666000;-114808000;8575
