cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
1171;-11240000;-15354000;36409000;2009-12-31;2009-01-01;year;1171
1171;-18434000;-4059000;45859000;2010-12-31;2010-01-01;year;1171
1171;-24762000;-11448000;26949000;2011-12-31;2011-01-01;year;1171
1171;-82342000;-15655000;272517000;2012-12-31;2012-01-01;year;1171
1171;-54569000;-42163000;635080000;2013-12-31;2013-01-01;year;1171
1171;-84881000;-44165000;-190910000;2014-12-31;2014-01-01;year;1171
