data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1950-05-24;4537;Grazziotin S.a.;Grazziotin;92012467000170;CGRA;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;Comércio Varejista de Vesturio E Bazar.;Sim;http://www.grazziotin.com.br
1956-10-06;4669;Guararapes Confeccoes S.a.;Guararapes;08402943000152;GUAR;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;Confecções de Roupas E Tecidos em Geral.;Sim;http://www.guararapes.ind.br
1965-06-10;8133;Lojas Renner S.a.;Lojas Renner;92754738000162;LREN;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;Loja de Departamentos (comércio Varejista);Sim;http://www.lojasrenner.com.br
1982-01-01;21440;Restoque Comercio E Confeccoes De Roupas Sa;Le Lis Blanc;49669856000143;LLIS;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;"(a) Confecção de Produtos em Geral. Através de Terceiros; (b) Importação E Exportação; (c) Exploração de Comércio E Indústria de Confecção de Produtos em Geral.";Sim;http://www.lelis.com.br
1959-04-28;22055;Marisa Lojas S.a.;Lojas Marisa;61189288000189;AMAR;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;Comércio Varejista de Artigos Do Vestuário E Acessórios. Prestação de Serviços de Correspondente Bancário. Intermediação de Negócios E Congêneres. Atuação Como Representante de Seguros.;Sim;http://www.marisa.com.br
1972-09-15;22349;Arezzo Industria E Comercio S.a.;Arezzo;16590234000176;ARZZ;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;O Principal Ramo de Atividade Da Companhia É A Industrialização E A Comercialização de Artigos de Couro E de Plástico em Geral. Incluindo Sapatos. Bolsas E Acessórios.;Sim;http://www.arezzoco.com.br
1981-01-12;24848;C&a Modas S.a.;C&a;45242914000105;CEAB;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;Atuação No Varejo Nos Setores de Vestuário. Acessórios. Calçados. Higiene. Eletrónicos. Dentre Outros.;Sim;https://www.cea.com.br/
2008-08-15;25011;Grupo De Moda Soma S.a.;Grupo Soma;10285590000108;SOMA;Consumo Ciclico;Comercio;Tecidos, Vestuario E Calcados;"(i) A Confecção de Peças Do Vestuário. Exceto Roupas íntimas E As Confeccionadas Sob Medida; E (ii) O Comércio Varejista de Artigos de Vestuário E Acessórios de Qualquer Material.";Sim;http://www.somagrupo.com.br/ri
