continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
338132000;-61422000;20478;0;310004000;24594000;338132000;338132000;0;86016000;17598000;285410000;2009-12-31;2009-01-01;year;327602000;10530000;20478
789552000;-97165000;20478;0;734379000;45469000;789552000;789552000;0;142634000;55173000;688910000;2010-12-31;2010-01-01;year;789552000;0;20478
708007000;-113444000;20478;0;698330000;-9102000;708007000;704439000;3568000;104342000;-5258000;707432000;2011-12-31;2011-01-01;year;693072000;14935000;20478
-2177106000;-75186000;20478;0;-1821626000;-11499000;-2177106000;-2177106000;-31456000;63687000;-341043000;-1788351000;2012-12-31;2012-01-01;year;-2162669000;-14437000;20478
-270987000;-87258000;20478;0;-89569000;-31227000;-270987000;-270987000;117730000;56031000;-234498000;-58342000;2013-12-31;2013-01-01;year;-324067000;53080000;20478
-529243000;-45702000;20478;0;-37004000;16585000;-529243000;-529243000;53829000;62287000;-491562000;-53589000;2014-12-31;2014-01-01;year;-528566000;-677000;20478
