currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRKLBNACNOR2;KLBN;BVMF;exchange;KLBN3;stock
BRL;BRKLBNACNPR9;KLBN;BVMF;exchange;KLBN4;stock
