continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
2119000;0;13447;0;201000;0;2119000;"";"";0;1962000;201000;2009-12-31;2009-01-01;year;2163000;-44000;13447
393000;0;13447;0;263000;0;393000;"";"";0;188000;263000;2010-12-31;2010-01-01;year;451000;-58000;13447
227000;0;13447;0;112000;0;227000;"";"";0;193000;112000;2011-12-31;2011-01-01;year;305000;-78000;13447
247000;0;13447;0;169000;0;247000;"";"";0;152000;169000;2012-12-31;2012-01-01;year;321000;-74000;13447
82000;0;13447;0;-48000;0;82000;"";"";0;164000;-48000;2013-12-31;2013-01-01;year;116000;-34000;13447
253000;0;13447;0;24000;0;253000;"";"";0;211000;24000;2014-12-31;2014-01-01;year;235000;18000;13447
