cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
17965;-150000;0;966000;2015-12-31;2015-01-01;year;17965
17965;-135000;0;-5565000;2016-12-31;2016-01-01;year;17965
17965;-29000;0;15000;2017-12-31;2017-01-01;year;17965
17965;-1822000;0;-215000;2018-12-31;2018-01-01;year;17965
17965;0;0;-92000;2019-12-31;2019-01-01;year;17965
17965;0;0;-96000;2020-12-31;2020-01-01;year;17965
17965;0;0;-71000;2021-12-31;2021-01-01;year;17965
