cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25283;1403160000;-295364000;-487991000;2020-12-31;2020-01-01;year;25283
25283;271848000;-392920000;321774000;2021-12-31;2021-01-01;year;25283
