continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
433317000;0;18465;0;503828000;0;433317000;437135000;3606000;0;-68693000;503828000;2009-12-31;2009-01-01;year;435135000;-1818000;18465
758823000;0;18465;0;750011000;0;758823000;765303000;-117000;0;13208000;750011000;2010-12-31;2010-01-01;year;763219000;-4396000;18465
848764000;0;18465;0;851657000;0;848764000;848764000;6023000;0;21444000;851657000;2011-12-31;2011-01-01;year;873101000;-24337000;18465
1011009000;0;18465;0;1023188000;0;1019913000;1011009000;6862000;0;14539000;1032092000;2012-12-31;2012-01-01;year;1037727000;-26718000;18465
1225143000;0;18465;0;1262599000;0;1225143000;1225143000;3570000;0;33949000;1262599000;2013-12-31;2013-01-01;year;1296548000;-71405000;18465
1241563000;0;18465;0;1222148000;0;1241563000;1241563000;9650000;0;37094000;1222148000;2014-12-31;2014-01-01;year;1259242000;-17679000;18465
