continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-31125000;-51420000;25259;0;-31119000;28187000;-31125000;-31125000;0;79607000;-17000;-59306000;2020-12-31;2020-01-01;year;-31136000;11000;25259
-118785000;-78368000;25259;0;-135078000;27772000;-118785000;-118785000;0;106140000;16293000;-162850000;2021-12-31;2021-01-01;year;-118785000;0;25259
