cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
8575;-375899000;-74564000;285825000;2015-12-31;2015-01-01;year;8575
8575;-7677000;-130351000;252158000;2016-12-31;2016-01-01;year;8575
8575;-395980000;-2959000;282161000;2017-12-31;2017-01-01;year;8575
8575;-148097000;-22296000;123249000;2018-12-31;2018-01-01;year;8575
8575;-189310000;-16174000;269987000;2019-12-31;2019-01-01;year;8575
8575;36449000;36345000;304354000;2020-12-31;2020-01-01;year;8575
8575;-435344000;19762000;132642000;2021-12-31;2021-01-01;year;8575
