continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
890832000;0;19569;0;716491000;0;890832000;890832000;0;0;173709000;716491000;2009-12-31;2009-01-01;year;890200000;632000;19569
214197000;0;19569;0;274082000;0;214197000;214197000;0;0;-70464000;274082000;2010-12-31;2010-01-01;year;203618000;10579000;19569
-751538000;0;19569;0;-535496000;0;-751538000;-751538000;0;0;-236609000;-535496000;2011-12-31;2011-01-01;year;-772105000;20567000;19569
-1512915000;0;19569;0;-1311038000;0;-1512915000;-1512915000;0;0;-196705000;-1311038000;2012-12-31;2012-01-01;year;-1507743000;-5172000;19569
-796547000;0;19569;0;-502860000;0;-796547000;-796547000;71957000;0;-296736000;-502860000;2013-12-31;2013-01-01;year;-799596000;3049000;19569
-1246169000;0;19569;0;-854373000;0;-1246169000;-1246169000;128888000;0;-409234000;-854373000;2014-12-31;2014-01-01;year;-1263607000;17438000;19569
