cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
15342;-144716000;-153646000;297167000;2015-12-31;2015-01-01;year;15342
15342;-195756000;-231368000;436127000;2016-12-31;2016-01-01;year;15342
15342;-160825000;-291349000;399697000;2017-12-31;2017-01-01;year;15342
15342;1660000;-323398000;205573000;2018-12-31;2018-01-01;year;15342
15342;-81859000;-314815000;549740000;2019-12-31;2019-01-01;year;15342
15342;-204561000;-383511000;542593000;2020-12-31;2020-01-01;year;15342
15342;469607000;-579646000;447019000;2021-12-31;2021-01-01;year;15342
