cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25127;-525030000;776872000;-19028000;2020-12-31;2020-01-01;year;25127
25127;1265680000;-26764000;-58873000;2021-12-31;2021-01-01;year;25127
