continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
63438000;-113332000;23060;0;146871000;159121000;63438000;"";"";272453000;-50969000;-12250000;2010-12-31;2010-01-01;year;95902000;-32464000;23060
97446000;-118430000;23060;0;179097000;189692000;97446000;"";"";308122000;-31014000;-10595000;2011-12-31;2011-01-01;year;148083000;-50637000;23060
112275000;-140762000;23060;0;207276000;223018000;112275000;"";"";363780000;-37764000;-15742000;2012-12-31;2012-01-01;year;169512000;-57237000;23060
145920000;-147529000;23060;0;236009000;251267000;145920000;"";"";398796000;-15367000;-15258000;2013-12-31;2013-01-01;year;220642000;-74722000;23060
168140000;-152314000;23060;0;253610000;270382000;168140000;"";"";422696000;930000;-16772000;2014-12-31;2014-01-01;year;254540000;-86400000;23060
178044000;-185885000;23060;0;266205000;281562000;178044000;"";"";467447000;3523000;-15357000;2015-12-31;2015-01-01;year;269728000;-91684000;23060
